latitude,longitude
28.414785,-81.4631
28.412506,-81.46168900000001
28.412458,-81.460466
28.41255,-81.460207
28.412064,-81.460145
28.412426,-81.459962
28.412433,-81.460187
28.412412,-81.459898
28.412409,-81.459872
28.412416,-81.460058
28.412408,-81.459889
28.412405,-81.459872
28.412306,-81.459896
28.41294,-81.459526
28.412417,-81.45991600000001
28.41785,-81.464316
28.41761,-81.464274
28.417795,-81.46431699999999
28.417825,-81.46433
28.418024,-81.464657
28.417766,-81.464282
28.417652,-81.464311
28.417732,-81.46432900000001
28.417725,-81.46430700000001
28.417721,-81.464298
28.417751,-81.464311
28.417807,-81.464331
28.417771,-81.46431699999999
28.417846,-81.464235
28.417936,-81.46430100000001
28.417736,-81.464007
28.417778,-81.46433
28.417771,-81.464325
28.417798,-81.464353
28.417739,-81.464321
28.417693,-81.46432299999999
28.417731,-81.464347
28.41737,-81.464186
28.417748,-81.464299
28.417735,-81.464299
28.417785,-81.464293
28.417687,-81.46404099999999
28.418316,-81.4633
28.414602,-81.465889
28.414607,-81.46585399999999
28.414572,-81.46596700000001
28.416755,-81.470482
28.415308,-81.466469
28.414608,-81.465869
28.415313,-81.466472
28.414606,-81.465881
28.415918,-81.468839
28.414625,-81.465934
28.414604,-81.465881
28.414606,-81.465895
28.415308,-81.46646699999999
28.414598,-81.465907
28.414613,-81.46590999999999
28.416631,-81.459631
28.431927,-81.47119499999999
28.432505,-81.471211
28.432522,-81.471205
28.432487,-81.471277
28.432478,-81.471102
28.432246,-81.470986
28.432415,-81.471012
28.415495,-81.46169399999999
28.414277,-81.46257300000001
28.412524,-81.462383
28.410775,-81.461585
28.410625,-81.461428
28.410639,-81.46081700000001
28.409808,-81.459988
28.399565,-81.45111199999999
28.409806,-81.459987
28.399567,-81.45111300000001
28.409807,-81.459988
28.400195,-81.451888
28.402087,-81.454221
28.4101,-81.46409800000001
28.410761,-81.464912
28.409598,-81.460671
28.41067,-81.4648
28.41042,-81.460612
28.410712,-81.46131800000001
28.399896,-81.45152
28.410929,-81.461445
28.41161,-81.462386
28.411804,-81.462603
28.411768,-81.462582
28.411856,-81.462926
28.411517,-81.463302
28.411791,-81.46263399999999
28.412494,-81.461692
28.407029,-81.459389
28.41076,-81.464911
28.407979,-81.461123
28.407358,-81.462575
28.399564,-81.45111
28.408702,-81.462676
28.406913,-81.45970699999999
28.399564,-81.451111
28.408117,-81.460137
28.399574,-81.451122
28.40822,-81.46023099999999
28.399717,-81.45129900000001
28.409267,-81.459666
28.399871,-81.451489
28.409154,-81.45984300000001
28.409146,-81.459846
28.409402,-81.460294
28.400192,-81.45188400000001
28.409492,-81.46077099999999
28.410439,-81.460657
28.4104,-81.460544
28.410843,-81.461693
28.410847,-81.461688
28.410727,-81.46149
28.402195,-81.454354
28.411326,-81.462194
28.412503,-81.461693
28.412495,-81.461682
28.41047,-81.464553
28.410724,-81.464867
28.412503,-81.46168
28.411607,-81.461201
28.411409,-81.461173
28.410681,-81.464814
28.400934,-81.452799
28.402312,-81.454498
28.410647,-81.46135099999999
28.410752,-81.461501
28.410665,-81.464794
28.410655,-81.461371
28.410326,-81.46053999999999
28.410739,-81.464868
28.409528,-81.459103
28.409553,-81.459135
28.410002,-81.45592499999999
28.412439,-81.45987
28.410692,-81.46477
28.412456,-81.45987700000001
28.404891,-81.44386799999999
28.41245,-81.459879
28.412461,-81.45986499999999
28.41245,-81.459874
28.410102,-81.43678300000001
28.412462,-81.459858
28.412423,-81.459861
28.412456,-81.459861
28.410252,-81.437258
28.412429,-81.459874
28.413158,-81.45936399999999
28.413156,-81.45936500000001
28.412457,-81.459874
28.41493,-81.452102
28.421516,-81.472998
28.412254,-81.459969
28.412463,-81.459844
28.412102,-81.459202
28.421505,-81.47299
28.412458,-81.459857
28.412459,-81.45985400000001
28.420185,-81.471992
28.415021,-81.461641
28.413768,-81.460301
28.416186,-81.468968
28.413762,-81.46033300000001
28.413538,-81.460767
28.413723,-81.461129
28.410748,-81.46485699999999
28.412494,-81.461395
28.412497,-81.461738
28.412515,-81.461693
28.410666,-81.46479600000001
28.412509,-81.461698
28.41286,-81.461552
28.413049,-81.461468
28.410812,-81.464951
28.412693,-81.461631
28.415628,-81.461752
28.410757,-81.46490300000001
28.41149,-81.46358499999999
28.408846,-81.460365
28.417881,-81.46437
