Column1,latitude,longitude,location
1364,33.398212,-84.568921,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1365,33.39807,-84.569053,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1366,33.398016,-84.569171,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1367,33.397977,-84.569227,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1368,33.397993,-84.569115,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1369,33.398005,-84.569047,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1370,33.398079,-84.56897499999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1371,33.398054,-84.56908300000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1372,33.767873,-84.396719,"310, North Avenue Northwest, Bellwood, Atlanta,  Georgia, 30313"
1373,33.770418,-84.39731399999999,"North Avenue Northwest, Bellwood, Atlanta,  Georgia, 30318"
1374,33.762252,-84.385769,"76, Peachtree Center Avenue Northeast, Five Points, Atlanta,  Georgia, 30303"
1375,33.768154,-84.39643,"310, North Avenue Northwest, Bellwood, Atlanta,  Georgia, 30313"
1376,33.77515,-84.396187,"CULC, 266, Skiles Walkway, Bellwood, Atlanta,  Georgia, 30332"
1377,33.770596,-84.397476,"North Avenue Northwest, Bellwood, Atlanta,  Georgia, 30318"
1378,33.398043,-84.569236,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1379,33.397813,-84.569097,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1380,33.397998,-84.568971,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1381,33.397999,-84.56916699999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1382,33.397877,-84.569186,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1383,33.397726,-84.56947099999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1384,33.397973,-84.56914,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1385,33.398075,-84.56901499999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1386,33.39796,-84.56908900000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1387,33.398013,-84.56913299999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1388,33.398019,-84.56907099999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1389,33.398128,-84.56929,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1390,33.39785,-84.56904900000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1391,33.397925,-84.569097,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1392,33.397929,-84.56912699999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1393,33.398071,-84.56903800000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1394,33.39805,-84.569046,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1395,33.397949,-84.569131,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1396,33.398095,-84.568924,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1397,33.538805,-84.577609,"QuikTrip, 7975, Senoia Road, Fairburn,  Georgia, 30213"
1398,33.769826,-84.39765199999999,"Plum Street Northwest, Five Points, Atlanta,  Georgia, 30313"
1399,33.688673,-84.408635,"Metropolitan Parkway Southwest, Atlanta,  Georgia, 30315"
1400,33.398027,-84.569104,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1401,33.398016,-84.56916099999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1402,33.397934,-84.56922400000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1403,33.397946,-84.569147,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1404,33.398007,-84.569301,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1405,33.769437,-84.39695,"Plum Street Northwest, Five Points, Atlanta,  Georgia, 30313"
1406,33.769204,-84.39789,"Plum Street Northwest, Five Points, Atlanta,  Georgia, 30313"
1407,33.769453,-84.397699,"Plum Street Northwest, Five Points, Atlanta,  Georgia, 30313"
1408,33.771551,-84.39869899999999,"333, North Avenue Northwest, Bellwood, Atlanta,  Georgia, 30313"
1409,33.770364,-84.39736499999999,"Plum Street Northwest, Five Points, Atlanta,  Georgia, 30313"
1410,33.398046,-84.568963,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1411,33.398069,-84.56890799999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1412,33.398084,-84.56901499999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1413,33.398033,-84.569061,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1414,33.398018,-84.569074,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1415,33.398131,-84.56947599999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1416,33.398172,-84.568834,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1417,33.398001,-84.569107,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1418,33.398004,-84.569092,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1419,33.398033,-84.568932,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1420,33.398048,-84.568983,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1421,33.398033,-84.568991,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1422,33.397992,-84.569107,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1423,33.398033,-84.569163,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1424,33.398092,-84.568922,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1425,33.398003,-84.56909400000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1426,33.398072,-84.569019,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1427,33.39804,-84.56896399999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1428,33.398089,-84.56902100000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1429,33.398049,-84.56900400000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1430,33.398059,-84.56903200000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1431,33.398099,-84.568951,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1432,33.398155,-84.569029,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1433,33.398041,-84.56915600000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1434,33.398012,-84.569081,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1435,33.397909,-84.56908199999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1436,33.398007,-84.569022,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1437,33.397707,-84.569102,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1438,33.398617,-84.572444,"1103, Ridgelake, Peachtree City,  Georgia, 30269"
1439,33.39811,-84.56892000000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1440,33.398011,-84.56901499999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1441,33.398056,-84.569114,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1442,33.398011,-84.569076,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1443,33.398003,-84.56915100000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1444,33.398041,-84.568988,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1445,33.398021,-84.569085,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1446,33.398008,-84.569102,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1447,33.397929,-84.569247,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1448,33.398044,-84.568985,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1449,33.398029,-84.56917799999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1450,33.398069,-84.56897600000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1451,33.397999,-84.569114,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1452,33.397907,-84.569153,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1453,33.398006,-84.569041,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1454,33.398021,-84.56917799999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1455,33.398037,-84.569003,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1456,33.76967,-84.39739400000001,"Plum Street Northwest, Five Points, Atlanta,  Georgia, 30313"
1457,33.770084,-84.397794,"The Coca Cola Company Heliport, Marietta Street, Five Points, Atlanta,  Georgia, 30318"
1458,33.398005,-84.56910999999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1459,33.406478,-84.583439,"Fairway Lane, Tinsley Mill Village, Peachtree City,  Georgia, 30269"
1460,33.405504,-84.58179199999999,"Northlake Drive, The Arbors, Peachtree City,  Georgia, 30269"
1461,33.406523,-84.58351399999999,"Fairway Lane, Tinsley Mill Village, Peachtree City,  Georgia, 30269"
1462,33.398042,-84.56934099999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1463,33.406479,-84.58344,"Fairway Lane, Tinsley Mill Village, Peachtree City,  Georgia, 30269"
1464,33.397932,-84.569059,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1465,33.544792,-84.597218,"7800, Creekwood Road, Rosegate Manor,  Georgia, 30213"
1466,33.397912,-84.569112,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1467,33.397977,-84.568971,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1468,33.397948,-84.569186,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1469,33.398031,-84.569047,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1470,33.398055,-84.568989,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1471,33.398059,-84.568969,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1472,33.398039,-84.56903,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1473,33.398061,-84.568983,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1474,33.398014,-84.569141,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1475,33.397947,-84.569084,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1476,33.397974,-84.569132,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1477,33.397983,-84.569041,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1478,33.398001,-84.56920599999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1479,33.398046,-84.569153,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1480,33.398011,-84.569017,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1481,33.397913,-84.569137,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1482,33.771503,-84.396873,"Woodruff Park, North Avenue Northwest, Bellwood, Atlanta,  Georgia, 30318"
1483,33.398043,-84.569035,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1484,33.398012,-84.56908,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1485,33.398125,-84.568825,"1112, Ridgelake, Peachtree City,  Georgia, 30269"
1486,33.397995,-84.56909899999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1487,33.398042,-84.56903,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1488,33.398028,-84.569069,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1489,33.398155,-84.569033,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1490,33.39807,-84.569007,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1491,33.398058,-84.56905500000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1492,33.398052,-84.569029,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1493,33.398024,-84.56904400000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1494,33.398007,-84.569052,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1495,33.397968,-84.569103,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1496,33.397984,-84.569098,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1497,33.39794,-84.569138,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1498,33.398104,-84.569439,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1499,33.39808,-84.568978,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1500,33.398089,-84.569006,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1501,33.398057,-84.569048,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1502,33.398027,-84.569097,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1503,33.397987,-84.56913299999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1504,33.398018,-84.56912,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1505,33.39801,-84.56906499999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1506,33.397997,-84.56909400000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1507,33.398044,-84.56903800000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1508,33.398056,-84.568991,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1509,33.398046,-84.56899300000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1510,33.398006,-84.569039,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1511,33.398011,-84.56904900000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1512,33.397938,-84.569137,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1513,33.397801,-84.56894800000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1514,33.398109,-84.56920100000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1515,33.398032,-84.569204,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1516,33.398045,-84.56921,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1517,33.397999,-84.56912199999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1518,33.398004,-84.56909899999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1519,33.398005,-84.56912199999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1520,33.397907,-84.569024,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1521,33.398071,-84.569061,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1522,33.398061,-84.569064,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1523,33.398076,-84.569024,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1524,33.398088,-84.568997,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1525,33.398045,-84.56901000000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1526,33.398049,-84.56905999999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1527,33.398006,-84.56909,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1528,33.397918,-84.56914,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1529,33.397937,-84.569249,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1530,33.397957,-84.569124,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1531,33.398049,-84.569112,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1532,33.397969,-84.569113,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1533,33.397993,-84.569137,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1534,33.397961,-84.569198,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1535,33.397986,-84.569159,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1536,33.39795,-84.56925699999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1537,33.397887,-84.56893700000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1538,33.398055,-84.569222,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1539,33.39801,-84.56904299999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1540,33.398017,-84.56897600000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1541,33.398007,-84.56912199999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1542,33.398022,-84.56913299999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1543,33.397915,-84.56915100000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1544,33.398055,-84.569106,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1545,33.398072,-84.569168,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1546,33.398026,-84.56908,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1547,33.397896,-84.56912,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1548,33.398059,-84.569165,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1549,33.397919,-84.56914,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1550,33.398001,-84.569153,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1551,33.398001,-84.56910000000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1552,33.398003,-84.569086,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1553,33.397984,-84.569106,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1554,33.397947,-84.569136,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1555,33.398119,-84.56918,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1556,33.397966,-84.56915600000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1557,33.397937,-84.569143,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1558,33.398039,-84.569301,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1559,33.398029,-84.569138,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1560,33.398146,-84.56929700000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1561,33.398026,-84.569081,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1562,33.398044,-84.569239,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1563,33.397928,-84.56917300000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1564,33.397883,-84.569174,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1565,33.398097,-84.569202,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1566,33.398157,-84.569081,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1567,33.397941,-84.569143,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1568,33.398029,-84.56909,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1569,33.398118,-84.568926,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1570,33.397932,-84.569226,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1571,33.398061,-84.569126,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1572,33.398008,-84.56904,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1573,33.398184,-84.569147,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1574,33.398054,-84.56918899999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1575,33.398149,-84.569158,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1576,33.39803,-84.569042,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1577,33.39802,-84.56905,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1578,33.397961,-84.569123,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1579,33.398078,-84.569008,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1580,33.398024,-84.56908300000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1581,33.397947,-84.569147,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1582,33.398012,-84.569199,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1583,33.398047,-84.569216,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1584,33.397916,-84.56912699999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1585,33.398018,-84.569125,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1586,33.397943,-84.56915600000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1587,33.397918,-84.56916099999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1588,33.397966,-84.569136,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1589,33.398,-84.569165,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1590,33.398001,-84.56899199999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1591,33.397954,-84.569239,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1592,33.398294,-84.568974,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1593,33.398015,-84.569087,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1594,33.398083,-84.56920599999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1595,33.398014,-84.56922900000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1596,33.398051,-84.568978,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1597,33.398111,-84.56905999999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1598,33.398055,-84.569,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1599,33.397954,-84.569138,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1600,33.397945,-84.569152,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1601,33.398032,-84.56915600000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1602,33.397943,-84.569176,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1603,33.397953,-84.569135,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1604,33.397953,-84.569121,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1605,33.397981,-84.569124,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1606,33.398071,-84.569079,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1607,33.398026,-84.56922,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1608,33.398033,-84.569075,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1609,33.397963,-84.569098,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1610,33.397951,-84.56917199999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1611,33.398052,-84.56930699999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1612,33.398146,-84.56938100000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1613,33.398147,-84.56935199999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1614,33.398148,-84.569309,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1615,33.397981,-84.569221,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1616,33.397899,-84.56915600000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1617,33.397989,-84.56922400000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1618,33.398094,-84.569327,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1619,33.398042,-84.56901499999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1620,33.398003,-84.569154,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1621,33.397974,-84.56915100000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1622,33.398025,-84.56908799999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1623,33.398037,-84.569093,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1624,33.398045,-84.56906600000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1625,33.398005,-84.56904299999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1626,33.39801,-84.569098,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1627,33.398025,-84.569085,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1628,33.397903,-84.56907,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1629,33.397981,-84.569046,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1630,33.397907,-84.56917199999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1631,33.397875,-84.569215,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1632,33.397951,-84.569148,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1633,33.398018,-84.569186,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1634,33.397958,-84.56912699999999,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1635,33.397996,-84.569098,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1636,33.398012,-84.569095,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1637,33.397807,-84.569154,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1638,33.397935,-84.56917900000001,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1639,33.397867,-84.569185,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1640,33.397991,-84.569078,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1641,33.398002,-84.569109,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
1642,33.398,-84.569182,"Lakeside Drive, Ridgelake, Peachtree City,  Georgia, 30269"
